"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bulgaria,BGR,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50866,0.47048,0.4954,0.53561,0.49116,0.44333,0.46642,0.47319,0.47518,0.45129,0.45176,0.43787,0.45709,0.51169,0.58636,0.54768,0.61988,0.64982,,
Bahrain,BHR,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03849,0.03858,0.03764,0.04099,0.04196,,
"Bahamas, The",BHS,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bosnia and Herzegovina",BIH,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01854,0.01611,0.02776,0.02018,0.02576,0.01881,0.02148,,,0.27037,0.32721,,
Belarus,BLR,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99852,0.73,0.70578,0.84523,0.7221,0.70876,0.6209,0.61147,0.62759,0.67852,0.66065,0.96203,0.74147,0.64269,0.6935,0.7006,0.66705,0.67358,,
Belize,BLZ,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05885,,,,,,,,,,0.20526,0.2095,0.22217,0.22283,0.26122,0.23115,0.22606,,
Bolivia,BOL,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32544,0.31577,0.29495,0.29836,0.28744,0.29358,0.27663,,,,,,,0.157,,,,,,
Brazil,BRA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99886,1.03166,0.9759,0.99816,0.96296,1.00193,0.98792,1.08227,1.12986,1.12029,1.15963,1.14008,1.15115,,,
Barbados,BRB,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam",BRN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01592,0.01842,0.03701,,,,,,,,,,,
Bhutan,BTN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53286,,,,,,,0.25229,,,
"Central African Republic",CAF,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6162,1.62374,1.71746,1.76045,1.87185,2.03845,1.99298,1.98508,2.0136,1.98645,1.95566,1.91787,1.86826,1.92265,1.83755,1.7788,1.70956,1.62365,,
"Central Europe and the Baltics",CEB,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7388454298058124,0.7554164443992862,0.7355506341057886,0.7409568179632906,0.7449491637263391,0.749760130759858,0.7397130570235395,0.7306465719204982,0.7367544215737005,0.7388020543974407,0.7547935190150857,0.7607991330209909,0.7904934396810018,0.8367933648667009,0.8799737452834451,0.9651547591859831,1.0646317431914112,1.0635819759493839,,
Switzerland,CHE,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45208,,,,2.32683,,,,2.67692,,,,2.72858,,,,2.96353,,,
"Channel Islands",CHI,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3105,0.37499,0.35291,0.33099,0.35343,0.36479,,,
China,CHN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56513,0.64102,0.64926,0.75276,0.89767,0.94539,1.06411,1.1274,1.22349,1.31793,1.37974,1.38432,1.4573,1.67871,1.7272,1.79438,1.9281,2.01466,,
"Cote d'Ivoire",CIV,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29923,0.27366,,,0.10603,0.10945,0.11597,0.18038,0.1762,0.17454,0.17265,0.19853,0.21177,0.20887,0.20971,0.21694,0.21574,0.22641,,
Comoros,COM,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cabo Verde",CPV,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07264,,,,
"Costa Rica",CRI,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298,0.29075,0.2574,0.33172,0.38728,,,0.35682,0.37318,,0.43047,0.36417,0.3984,0.54117,0.48261,0.47403,,,,
"Caribbean small states",CSS,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34736,0.40172,0.50123,0.45831,0.47865,0.56528,0.56445,0.58243,0.60231,0.5492,0.44139,0.43615,0.50061,0.61487,0.60767,0.27192,0.40717,0.47466,,
Curacao,CUW,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cayman Islands",CYM,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20407,0.2192,0.22818,0.23852,0.28151,0.32059,0.33869,0.37055,0.38741,0.40431,0.39089,0.45046,0.45218,0.45612,0.42925,0.47519,,
"Czech Republic",CZE,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89728,0.99715,1.06717,1.05693,1.11636,1.10576,1.10491,1.15119,1.14738,1.17084,1.23372,1.3051,1.24203,1.29722,1.33986,1.56009,1.7877,1.90525,,
Germany,DEU,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13894,2.1815,2.21557,2.3373,2.39503,2.38891,2.41872,2.45996,2.42403,2.42574,2.45917,2.44937,2.6009,2.72789,2.71513,2.79725,2.87685,2.85341,,
Djibouti,DJI,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80667,1.88914,2.00619,2.12764,,2.32466,2.44145,2.51085,2.42042,2.39254,2.40236,2.51481,2.77951,3.06927,2.93698,2.96625,3.02286,3.05629,,
"Dominican Republic",DOM,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23028,0.3664,0.19623,0.16357,0.06604,,,,,,,,,,
"East Asia & Pacific (developing only)",EAP,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4632192794006571,0.5675107758389578,0.632252674914938,0.7005958224367665,0.7345753863445448,0.8047429198235531,0.9171960802557212,1.012505523843104,1.1132528893681015,1.1883795801206571,1.2579096611066691,1.2566364948697357,1.4237898788263965,1.4479849760674255,1.6988082661400168,1.6773050897370227,1.8970631593727032,1.8437911786872663,,
"East Asia & Pacific (all income levels)",EAS,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2567705535539875,2.329276641007316,2.3028885340250222,2.3797700890723936,2.3132070677097794,2.364447077790858,2.3222222105851404,2.4124568948345018,2.39251466188412,2.4886613063594787,2.475602845305181,2.422239426496056,2.469771604417345,2.3402724755227515,2.4611929568119733,2.4253807348331873,2.552591945055002,2.4991171883861987,,
"Europe & Central Asia (developing only)",ECA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5207683328054148,0.6057104688930753,0.4748746954004183,0.5232662878538965,0.5005328782874489,0.5346925869632705,0.5356078163130373,0.5061950917150455,0.5164648122080491,0.5777139100232435,0.5506880810816299,0.6178121607853327,0.6121662681914972,0.6722430970349286,0.6685868758357308,0.6565117065947728,0.6916503457383621,0.6768628267909679,,
"Europe & Central Asia (all income levels)",ECS,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6732697113012265,1.6567277081032805,1.627812276599982,1.7197161538147416,1.6966582577883862,1.7412253694768236,1.7142884282243427,1.735930715354955,1.7125288546881203,1.667157501653063,1.6736791200694643,1.6742857204756476,1.7381129520291263,1.827718487285465,1.7910894753710254,1.80918937479295,1.8658245126378983,1.8335649419269855,,
Ecuador,ECU,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07406,0.06263,0.06517,,,0.0515,0.05534,0.05735,,,0.12863,0.13194,0.22779,0.39463,0.40297,0.33991,,,,
"Egypt, Arab Rep.",EGY,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2126,0.19756,0.1991,0.18651,0.19247,,,,0.26994,0.24141,0.25903,0.2551,0.27024,0.43312,0.43345,0.53154,0.54103,0.67798,,
"Euro area",EMU,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7392290619359374,1.7127045421663396,1.7422391152670804,1.7649594962931925,1.805132318523516,1.795210268245024,1.8365030509909357,1.80391959889396,1.7827302875702697,1.7790637864287555,1.8013388397277241,1.8079664370956698,1.8911148795940311,1.9865420454835854,1.99479071929011,2.039948688479189,2.095075885375316,2.102477245350195,,
Eritrea,ERI,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78949,0.77964,0.85102,0.84052,0.88495,0.89019,0.96005,1.02219,1.03849,1.09577,1.17217,1.23448,1.31708,1.35136,1.34964,1.31929,1.26916,1.24019,,
Estonia,EST,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57167,0.68201,0.60011,0.70075,0.71781,0.76868,0.85204,0.92381,1.11696,1.06919,1.26,1.39617,1.58242,2.34365,2.15854,1.73995,,
Ethiopia,ETH,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17917,,0.17089,,,0.24137,,,0.60631,,
"European Union",EUU,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7016478548745644,1.721221828878151,1.6965164162382234,1.7790757774020753,1.7454677984174272,1.8029019843179297,1.7750949513917769,1.7987653501755145,1.7631155991238414,1.7562739373523473,1.7767468970936116,1.7789595591637426,1.8475884310430608,1.9378817541382851,1.9306230932731006,1.970293178460293,2.009368318066899,2.0154401088817497,,
"Fragile and conflict affected situations",FCS,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45311,2.62321,2.78655,3.05603,3.24569,3.19795,3.2574,3.30214,3.31494,3.32976,3.33762,3.34577,3.54708,3.74883,3.72598,3.63881,3.41948,3.30904,,
Fiji,FJI,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.211,2.13549,2.08415,2.09695,2.08399,2.12914,2.16572,2.11117,2.08636,2.04447,2.04528,2.02003,2.05759,2.2091,2.17509,2.19064,2.23029,2.22811,,
"Faeroe Islands",FRO,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861169993877411,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41633,0.5109,0.57508,,,,,,
"United Kingdom",GBR,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71444,1.66783,1.67384,1.75755,1.7311,1.72142,1.72112,1.67137,1.61315,1.63427,1.65297,1.68789,1.68839,1.74501,1.69164,1.69253,1.6314,1.62529,,
Georgia,GEO,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33088,0.3424,0.35384,0.28769,0.2153,0.23848,0.18574,0.2176,0.2442,0.17658,,,,,,,,0.13139,0.16168,
Ghana,GHA,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23157,,,0.37655,,,,,
Guinea,GIN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02039,0.01748,,0.13221,,,,
Guinea-Bissau,GNB,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equatorial Guinea",GNQ,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42864,,0.56641,,0.56024,,0.54756,0.52922,0.57922,0.56126,0.57621,0.66154,0.62584,0.59791,0.66962,0.68876,0.80337,,
Grenada,GRD,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527409970760345,0.556280016899109,0.555169999599457,0.715810000896454,,,,,,,,,,,
Guatemala,GTM,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.0493,0.06674,0.06188,0.0553,0.0435,0.04814,0.04471,,,
Guam,GUM,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High income",HIC,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.141677824390687,2.164580938898918,2.174535744708033,2.249594687053657,2.312016215061161,2.342324178841038,2.2944476699733887,2.2629813203338034,2.206472978220222,2.2146772316741665,2.232812954576166,2.2286541381186207,2.296639081107711,2.375479104213259,2.359970252691238,2.362874376267857,2.4207611004621747,,,
"Hong Kong SAR, China",HKG,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4283,0.45767,0.46493,0.53645,0.58147,0.68027,0.72176,0.77343,0.79468,0.75161,0.71996,0.77342,0.74946,0.72086,0.72733,,,
Honduras,HND,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04453,0.03834,0.04181,0.04215,0.04155,,,,,,,,,,,
"Heavily indebted poor countries (HIPC)",HPC,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8404,1.0441,0.91644,0.94811,0.95059,1.0308,0.85558,0.74009,0.79225,0.88413,0.84425,0.74469,0.75237,0.75113,0.81421,,
Haiti,HTI,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63311,0.70232,0.65925,0.67333,0.79277,0.91679,0.98709,0.92476,0.86794,0.93037,0.99004,0.96551,0.98848,1.14292,1.15123,1.20042,1.2739,1.40755,,
Indonesia,IDN,"Research and development expenditure (% of GDP)",GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06769,0.04756,,,,,,,,0.08332,,,,0.08489,,
