"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Austria,AUT,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,29799,29961,30878,31833,31982,32633,33369,33800,34745,35753,36638,37436,38049,38457,39389,40582,41394,42000,43059,43938,44992,45274,46067,46115,47069,47511,48262,49108,48934,47279,47724,48378,48229,47984,47724,
Azerbaijan,AZE,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,9087,9401,9727,9847,10183,10316,10384,10623,11134,10105,9018,8886,6896,5313,4367,3871,3841,4056,4451,4778,5099,5552,6076,6684,7281,9104,12096,14940,16336,17613,18246,18168,18273,19010,19263,
Burundi,BDI,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,37742,37970,39011,39526,40516,40731,41078,41739,42881,43742,44588,45253,46005,45860,47539,47906,48521,49997,50122,51280,52052,51823,52731,53232,54535,54784,55610,56346,55874,54522,55508,55635,55527,55831,56219,
Benin,BEN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burkina Faso",BFA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,1849,1887,1885,1822,1810,2002,2260,2163,2277,2183,2099,2217,2142,2159,2097,2137,2297,2361,2456,2522,2503,2548,2556,2647,2741,2952,3068,3220,3296,3281,3440,3549,3705,3818,3838,
Bangladesh,BGD,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,2134,2212,2175,2178,2166,2149,2137,2152,2174,2180,2242,2298,2320,2357,2420,2471,2539,2590,2642,2715,2766,2764,2786,2809,2908,3029,3146,3214,3284,3371,3468,3568,3660,3783,3913,
Bulgaria,BGR,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,11433,11587,11867,11607,12009,11647,11918,11905,11881,11942,11334,11934,12044,12055,12197,12395,10975,11200,11708,11545,12541,13116,13673,13992,14533,14993,15447,16006,16537,15982,16736,17452,17988,18258,18501,
Bahrain,BHR,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,12155,11499,11664,11929,11900,11329,11078,10816,10728,10531,10107,10078,10425,11325,10688,10721,10662,10675,11048,11473,11852,11680,11444,11199,11053,10563,10020,9677,9403,9068,9047,8942,9067,9407,9698,
"Bahamas, The",BHS,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bosnia and Herzegovina",BIH,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19254,17115,13113,10036,11010,11350,16996,23798,26982,28832,29697,31257,31980,33711,37054,37072,42857,46712,47476,46725,46441,47226,46927,47874,46736,
Belarus,BLR,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,11894,12326,12439,13015,13385,13473,13777,13910,13782,14611,14248,14411,13370,12520,11356,10841,11257,12528,13441,13827,14620,15390,16283,17580,19671,21088,22911,24606,26584,26432,28345,29989,31029,31510,32477,
Belize,BLZ,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,7597,7484,7154,6685,6470,6181,5874,5854,6183,6049,5978,6007,5899,5992,5915,6024,6095,6228,6443,6334,6285,6277,6264,6285,6158,6363,6471,6553,6685,6800,6762,6900,7084,7378,7483,
Brazil,BRA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,12767,11716,11178,10677,10859,10912,11468,11445,11037,11167,10441,10524,10459,10881,11402,11762,12275,12491,12562,11953,12100,12171,12028,11962,12041,12059,12221,12765,13213,13113,13554,13650,13500,13741,13778,
Barbados,BRB,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,19609,19083,18689,19077,20316,20762,20891,21062,21277,20586,20323,20260,19884,20275,19027,18635,18387,18948,19011,18539,18408,17678,18115,18344,18255,18771,20237,20250,20442,20176,20450,20381,20936,20847,20740,
"Brunei Darussalam",BRN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central African Republic",CAF,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,35408,35486,35564,36320,37442,38226,38047,38523,39173,39174,38996,38822,39557,40402,41427,41890,42178,43067,43854,44895,46156,46375,46515,46320,46967,47762,48120,47857,47499,46946,47846,48483,48843,49075,50003,
"Central Europe and the Baltics",CEB,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11804.647885598692,11760.454061202596,12045.528268746772,12639.477542676435,13475.690659011727,13846.767674759298,14264.279865841196,14665.110811542994,15100.973683358945,15951.942897929537,16663.365689394883,17839.463264343623,18646.780202487844,19687.50609444226,20495.788306340524,21437.951448404237,22293.53167119321,22678.477551512075,22262.85952474969,23277.705719177105,24098.11865490155,24441.45105578277,24827.437491015717,25167.3338994139,
Switzerland,CHE,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,36038,35798,34904,35102,35916,36492,36265,35646,35855,36472,36670,35489,35755,36105,36797,36999,37244,38135,38745,39075,40219,40141,39915,40074,41100,42043,42848,43491,43431,42314,43329,43061,42896,43167,43297,
"Channel Islands",CHI,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,20238,21090,19573,17856,18102,17399,17452,17921,18143,19049,19349,20535,21986,22220,23299,25472,26964,28260,28797,28978,29938,30567,30823,30780,32121,32833,34111,34906,35041,34907,35783,36272,37465,38207,38308,
China,CHN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,1655,1701,1772,1867,2038,2180,2260,2431,2538,2525,2562,2691,2921,3172,3455,3941,3978,4135,4097,4318,4660,5100,5668,6465,7048,7772,8690,9849,10719,11665,12831,13966,14986,16083,17211,
"Cote d'Ivoire",CIV,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,5629,5653,5497,5126,4810,4897,4893,4673,4452,4263,3791,3621,3515,3373,3320,3424,3522,3586,3633,3601,3408,3324,3197,3085,3048,3029,2980,2957,2952,2990,2988,2782,2985,3177,3338,
Cameroon,CMR,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,3141,3601,3793,3975,4198,4479,4668,4312,4001,3541,3385,3167,2985,2810,2728,2759,2817,2884,2941,2975,3012,3060,3037,3015,2984,2912,2869,2826,2775,2699,2660,2684,2722,2792,2843,
"Congo, Rep.",COG,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,13138,12829,12733,12917,13243,13314,13624,13641,13679,13470,13650,13047,13387,13344,13511,13569,13736,13909,13972,13585,13121,13172,13170,13205,13374,13417,13816,14175,14380,14550,14685,15023,15120,15563,15927,
Comoros,COM,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cabo Verde",CPV,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Costa Rica",CRI,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,15710,15339,13906,13594,13874,13488,13735,13769,13799,13703,13907,13763,14188,14608,14757,14907,14676,14865,15492,16343,15882,15615,15714,16162,16304,16695,17481,18106,18077,18094,18140,18545,18002,18345,18361,
"Caribbean small states",CSS,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cayman Islands",CYM,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,18131,18137,18963,19498,20465,20681,21249,22069,22854,23777,24912,25010,26204,26447,27409,28988,29304,29825,30860,31719,32974,33430,33799,33536,33667,33779,34672,35163,35714,35136,35690,35623,36280,36234,36093,
"Czech Republic",CZE,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,14327,14282,14032,14218,14435,14680,15034,15331,15626,15911,16881,15474,16009,16099,16384,17288,17935,17940,18199,18867,19841,20501,20709,21626,22739,23743,25038,25883,26017,25213,26061,26646,26320,26036,26445,
Germany,DEU,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34262,35383,35506,36366,36828,37105,37804,38087,38222,38490,39248,39430,39575,39903,40196,41362,41984,41874,39479,40965,41875,41569,41369,41667,
Djibouti,DJI,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,31044,31248,32076,32857,33775,34402,34801,34722,35390,35629,36238,36933,38083,38613,40089,41003,41805,42600,42962,43919,45247,45189,45367,45978,47469,47955,48714,48040,47155,46135,47989,48578,48400,48147,48291,
"Dominican Republic",DOM,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,8981,9033,8883,8960,8678,8170,8128,8441,8209,8939,8224,8090,8862,9220,8810,9052,9591,9858,9684,10020,10373,10699,10940,10956,10696,11449,12086,12692,12701,13050,13528,13359,13445,13963,14335,
Algeria,DZA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,18221,17975,17994,18099,18461,18794,18025,17341,16431,16438,15747,15055,14939,14410,13970,13755,13798,13494,13760,14005,14157,13793,13925,15410,13776,14143,13046,13921,13395,13141,13246,13810,13465,13049,13324,
"East Asia & Pacific (developing only)",EAP,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.8611376608837,3737.5115187904835,4009.724300990107,4307.7425471564975,4806.761740367294,4901.893532570086,5046.307632930542,4855.942527292945,5055.666877636939,5388.349206266136,5747.5280096359365,6238.111948960721,6915.464359723464,7445.472214757419,8085.972215445504,8864.91043200862,9802.814135695058,10504.594611534434,11201.719213750572,12143.309347026901,13034.385611438445,13904.037231129061,14795.941163037005,15755.489074656873,
"East Asia & Pacific (all income levels)",EAS,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6726.696872160927,6940.437089064696,7190.963583438325,7502.286818820484,8006.969435405225,8166.2315734449685,8351.318011957033,8097.266369362935,8323.565897877226,8718.489474406659,9055.92200803655,9551.02600525124,10210.339375609761,10769.149914763828,11390.284954734429,12162.906359017887,13102.61292972717,13738.078892020314,14227.186495470265,15272.335082198451,16074.463743400003,16903.599115176574,17770.028220574695,18639.26988480097,
"Europe & Central Asia (developing only)",ECA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12026.018983594131,11352.270059787656,11242.086671285086,10039.427769867576,9882.958383797797,10057.715966528855,10517.973303115847,10874.799750243319,11027.336252113013,11732.146790216993,11860.98928282075,12690.41515281198,13439.71945217371,14472.987406845768,15296.456825655478,16368.577055843007,17365.566270042076,17855.936525275563,17288.059514567685,18150.757756570787,18894.323137606905,19176.86311993759,19708.85790921026,20155.420970560477,
"Europe & Central Asia (all income levels)",ECS,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406.813707814985,24078.5341757862,24165.28375192818,24196.715943098203,24611.747413118912,24933.331949403484,25642.579114133543,26142.616931729375,26378.639551456494,27225.45618367596,27729.155619697565,28175.730939406727,28827.49793166406,29677.998697363684,30241.433311983867,31158.247144077297,31881.639126639013,32040.894720893404,31050.60099173699,31890.681551421683,32443.429366497105,32446.04604679261,32677.50586876298,32945.03530584571,
Ecuador,ECU,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,15004,14991,14552,13679,13669,13679,13534,12193,12971,12487,12352,12454,12295,12121,12072,11921,12176,12231,12616,12210,11890,11568,11517,11696,11583,12091,12186,12450,13142,13093,13581,14204,14666,14796,15050,
"Egypt, Arab Rep.",EGY,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,7899,9061,9591,9792,10439,11241,11364,11103,11452,11316,11329,11416,12020,12382,12470,12636,12612,12377,12564,12831,13406,13622,14080,14874,14598,14764,15147,14054,14517,14620,14763,14808,14658,14723,14806,
"Euro area",EMU,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36092.18441788057,36790.85209338824,37140.650446795255,38139.75388365933,38944.812878266326,39373.30001135179,40048.216856357896,40494.01237867667,40893.67416089439,41550.56041872492,41933.96636349324,42076.45134066368,42278.566957876246,42959.598749889425,43279.51099822042,43927.637500566074,44473.206702957556,44348.922011460665,43155.058548375324,44262.92486560541,44898.588999858366,44810.27803185657,44942.065966684146,45073.794771499604,
Eritrea,ERI,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,27292,28107,28858,29691,30812,31764,32069,32345,32959,33486,33695,34142,34946,35595,36617,37718,38174,38156,38127,38103,38220,38466,38578,38525,38303,38095,38096,38277,38633,39745,40453,41250,41946,42544,42595,
Estonia,EST,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,16612,17111,17603,18141,18497,18419,18718,18946,19891,21328,19962,18492,16890,16790,17085,19401,21040,23498,25579,26699,29794,31452,33383,35128,37553,40197,42316,45574,43233,41049,44253,44965,46303,46478,47086,
Ethiopia,ETH,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,1512,1491,1457,1470,1382,1259,1303,1383,1370,1356,1305,1195,1070,1096,1159,1174,1241,1304,1273,1241,1248,1305,1333,1292,1319,1421,1518,1609,1685,1762,1853,1974,2083,2186,2305,
"European Union",EUU,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31099.457409745053,31743.967528267778,32209.73865115491,33153.06937147205,33900.32368832084,34319.44043237466,34856.47358625781,35430.143549552624,36029.83113549045,36956.70565088456,37543.39547649733,38144.64525793079,38650.49766502984,39433.159954629875,39919.057586244744,40613.101797194446,41161.37983413757,41024.80183719272,39959.35719858287,41053.7779419117,41729.456062994985,41660.38823082344,41844.99874670556,42040.90854793539,
"Fragile and conflict affected situations",FCS,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4124.526814026842,4198.995821245617,4100.321837165803,4138.40626569233,4241.067327825764,4578.809759425195,4709.268442804077,4895.665943092529,4867.114180504931,4951.177013145602,5103.750071119482,5267.62320999403,5323.063237212238,5681.772752286129,5885.227514705086,6134.201329943031,6350.981028858793,6576.180384034184,6848.969822004135,7037.9932630480025,6881.496808283375,6597.995303079821,6474.030065452055,6425.651309088476,
Finland,FIN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,26285,26442,26997,27624,28284,29189,29978,31032,32228,33735,33906,33804,35155,37113,39118,40051,40930,42046,43518,44347,45847,46359,46632,47495,49081,49671,50759,52277,51507,48413,50207,50849,49687,49776,49881,
Fiji,FJI,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,35874,36284,37103,37581,38336,38964,39698,40343,41703,42649,43369,43718,44700,44894,45712,46196,46570,47281,48111,48566,49194,49451,49767,50173,51504,51971,52628,53124,52981,52014,53005,53735,53857,54107,54168,
"Faeroe Islands",FRO,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"United Kingdom",GBR,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,29135,29727,30745,31899,31977,32762,34089,34919,35393,35164,35140,35739,36717,37975,39194,39743,40424,40726,41730,42453,43546,44339,45048,46521,47144,47930,48900,49744,49162,47807,48599,49151,48941,49183,49447,
Georgia,GEO,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,12813,13363,13937,14584,15542,16309,16137,15901,17254,17099,14399,12458,8710,6813,6260,6497,7046,7770,8552,8788,8443,8655,9322,10490,11304,12659,13831,15963,17423,16225,17528,18380,18876,19639,20576,
Ghana,GHA,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,2719,2661,2471,2275,2272,2266,2316,2330,2392,2452,2503,2703,2769,2868,2920,2990,3069,3107,3190,3264,3371,3448,3529,3627,3724,3807,3846,3967,4086,4185,4274,4481,4742,4964,4976,
Guinea,GIN,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Equatorial Guinea",GNQ,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"GDP per person employed (constant 1990 PPP $)",SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,23553,22401,22735,22714,23393,23531,23831,23743,24393,25238,24918,26151,26290,25578,25697,25969,26890,28201,28110,28964,30015,31025,31241,32860,33675,33663,34984,35740,35133,33779,32821,32131,32570,32548,32561,
