"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Aruba,ABW,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,598.1609734615687,629.3019343629068,611.93428653754,609.4745780067994,579.811501752978,557.9217119838762,535.2524622333136,572.3569317592957,563.0957431532369,555.660592185778,540.5029448278704,514.4159343087962,510.12137056335246,498.1260821957374,512.0682378387164,503.57522671269084,502.5984589107686,510.15059027564405,508.21329504725634,528.6866219680855,525.1002578151498,511.23705172373195,512.2705663347101,502.78250759399367,490.6141888475869,493.8413667289072,494.17448420750003,483.20271558976043,496.301769424057,497.9630295913881,506.4784330779743,515.4034564029017,539.4461038157685,539.7586077303345,509.92343971191326,542.1086691791971,561.5501055129178,589.4201217392119,620.6387463064879,639.2282471488863,630.4916313224469,629.5696324440069,,,
Albania,ALB,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,785.1615259343292,865.5924812070298,762.7253617282145,776.9347489749476,826.9520810402062,890.953359858712,923.7288675043146,1010.8192213901443,864.1994597055885,1149.536096036036,989.2001484929141,966.683283781289,1000.1220129678336,1018.2631422561888,916.5551906021461,963.9271695060767,921.8930440182837,927.744518727469,896.437762376845,813.2556955000119,572.7818439507895,418.2866297571418,412.3788804652329,441.2492954093111,417.0348430132029,447.84887026113677,384.5949583280527,417.52132790799516,561.801132149031,570.8454474499575,582.5915724372445,645.08015378514,648.168387059418,715.4144830801018,719.5843780829867,689.3004520898086,679.8617651010079,697.0041196832099,722.583867090188,724.5629193884973,770.3402667327646,715.2562895429012,,,
"Arab World",ARB,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,410.00308650411796,412.5715055030572,443.05539840765846,460.06189888554167,484.55628791219897,525.493843217979,561.8881279560659,627.6099921547916,729.124994532044,791.2868557226122,883.7400334570597,954.7950925526644,999.4688603835494,990.6871107957326,1011.7274385191881,1033.7844315187058,1087.3974687790055,1149.0475413596148,1175.7114673557655,1077.859905446187,1093.6505654389011,1149.0721316572433,1180.7297496359668,1212.2612250170705,1268.8950330749237,1295.3604507500127,1302.9665913854296,1301.2364421087873,1285.4809212902587,1295.7536716908346,1337.197219355873,1395.4695880229963,1392.6076905548193,1434.840671483491,1482.9436769854888,1534.620953780652,1574.7908694681066,1668.6599108986327,1715.0974890205928,1786.1263532466915,1747.4292234670559,1843.4987718002842,,,
"United Arab Emirates",ARE,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,3677.7147841255996,3243.4697548978766,3408.7136875266115,2967.5936169647835,3646.7506799808007,3956.0373667110894,5682.190886340024,5765.452734730975,6005.863239955009,7112.667426575229,8115.418604566064,8344.449652431596,7645.7824224300475,9433.464450689617,10157.779023468769,10893.911284346977,11389.132654505524,10994.922870257462,11965.772198979392,11274.932678538502,12276.816207485926,11073.19860090123,11050.32043886284,11640.055917912005,11779.769908160695,12674.142104917644,11897.266513050918,11727.94529166682,11306.781666104982,11128.82147896744,11613.067670644976,11958.477457676057,11094.969714253248,10652.943136788865,9696.483202944415,8926.97420645472,8374.443686461123,8431.669232314349,7780.355471724265,7414.6585616126295,7324.992598505139,7536.240768264478,,,
Argentina,ARG,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,1381.2013670276522,1379.9469393272393,1412.0126973812485,1415.6380090003688,1379.071372876983,1404.4707525767594,1421.378379286366,1426.0803918447502,1485.0168306993112,1487.9361759380747,1430.6768164623613,1416.5982128226647,1419.0473729880953,1448.1238486520476,1360.4002740353424,1421.9560840855445,1477.0648773642663,1505.2876797246404,1441.4823547519975,1407.701802702985,1430.6228972052713,1484.3556627843186,1469.0957544612118,1542.9450808571323,1545.5502869024779,1582.9072496216297,1614.298027025477,1650.918566514957,1660.5154532898257,1661.6610968918992,1563.0049849839352,1502.4021334913791,1589.5410991667204,1717.9838207133726,1710.8762539215563,1841.9858059215726,1840.6602838140489,1924.2597790195896,1852.3750337664435,1910.0089452761363,1918.7499471859928,1906.0547818916464,,,
Armenia,ARM,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.534057232004,2313.5223775538793,1197.449077358235,650.666696738823,419.020633488179,510.2484415202038,561.2390398386601,593.3854359884398,609.1591984215656,592.6207730249336,654.9206169634386,655.4645108750354,615.7612981413728,652.4845047786538,692.2562658997972,833.292591471009,852.2494296608344,954.7303535972654,1009.7693165343933,879.9470551982598,837.9535521559671,915.0645690812348,997.4153378779246,,,
"American Samoa",ASM,"Energy use (kg of oil equivalent per capita)",EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
