"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bermuda,BMU,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,15,15,15,15,15,15,15,15,15
Brazil,BRA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,11.6,11
Barbados,BRB,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8
"Brunei Darussalam",BRN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,21,21,18,18,18,18,18,7
Bhutan,BTN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,8,8,8,8,8,8,8,8,8
Botswana,BWA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,11,11,10,10,10,9,9,9,9,9
"Central African Republic",CAF,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,9,9,8,10,10,10,10
Canada,CAN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,2,2,2,2,2,2,2,2
"Central Europe and the Baltics",CEB,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.363636363636363,8.181818181818182,8.181818181818182,7.7272727272727275,7.545454545454546,6.181818181818182,5.636363636363637,5.363636363636363,5.2727272727272725,5.363636363636363,4.909090909090909,4.7272727272727275,4.454545454545454
Switzerland,CHE,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6
"Channel Islands",CHI,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,8,7,7,7,7,7
China,CHN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,11
"Cote d'Ivoire",CIV,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,10,10,10,10,10,10,5,4,4
Cameroon,CMR,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,10,6,5,5,5,5,5
"Congo, Rep.",COG,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11
Colombia,COL,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,11,11,12,11,9,8,8,8,8,8,8,8
Comoros,COM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,9,8,8,8
"Cabo Verde",CPV,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,9,8,8,8,7,7,7
"Costa Rica",CRI,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,9,9,9
"Caribbean small states",CSS,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.5,7.7272727272727275,7.7272727272727275,7.666666666666667,7.666666666666667,7.5,7.416666666666667,7.461538461538462,7.384615384615385,7.230769230769231,7,7.076923076923077
Cuba,CUB,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cayman Islands",CYM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6
"Czech Republic",CZE,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,9,9,9,8,8,8,8,8
Germany,DEU,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9
Djibouti,DJI,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,9,7,7
Dominica,DMA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5
Denmark,DNK,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,4
"Dominican Republic",DOM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,8,8,8,7,7,7,7,7
Algeria,DZA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,13,13,13,13,13,13,13,13,13,13,12
"East Asia & Pacific (developing only)",EAP,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.411764705882353,8.277777777777779,8.333333333333334,8.38888888888889,8.38888888888889,8.38888888888889,8.166666666666666,7.944444444444445,7.388888888888889,7.631578947368421,8.057142857142857,7.857142857142857,7.571428571428571
"East Asia & Pacific (all income levels)",EAS,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.739130434782608,7.666666666666667,7.666666666666667,8.24,8.2,8.12,7.68,7.4,6.76,6.884615384615385,7.282758620689655,7.137931034482759,6.517241379310345
"Europe & Central Asia (developing only)",ECA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,10.875,10.882352941176471,10.333333333333334,9.555555555555555,8.277777777777779,7.315789473684211,6.7894736842105265,6.315789473684211,5.947368421052632,5.2631578947368425,5.157894736842105,4.578947368421052
"Europe & Central Asia (all income levels)",ECS,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.146341463414634,8.642857142857142,8.674418604651162,8.244444444444444,7.866666666666666,7.021739130434782,6.531914893617022,6.25531914893617,5.914893617021277,5.833333333333333,5.328571428571429,5.089795918367347,4.763265306122449
Ecuador,ECU,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14,14,14,13,13,13,13,13,13,12
"Egypt, Arab Rep.",EGY,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,10,10,8,7,7,7,7,7,7,7,7
"Euro area",EMU,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0625,7.625,7.625,7.176470588235294,7,6.333333333333333,6.222222222222222,6.111111111111111,6,6.052631578947368,5.526315789473684,5.157894736842105,5
Eritrea,ERI,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,13,13,13,13,13,13,13,13,13
Spain,ESP,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,11,11,7,7
Estonia,EST,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,5,5,5,5,5,5,5,4,3
Ethiopia,ETH,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,11,11,11,11,11,11,11,11,11,11,11
"European Union",EUU,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,7.56,7.52,7.076923076923077,6.923076923076923,6.185185185185185,5.962962962962963,5.851851851851852,5.785714285714286,5.821428571428571,5.357142857142857,5.107142857142857,4.928571428571429
"Fragile and conflict affected situations",FCS,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.368421052631579,10.24,10.321428571428571,10.275862068965518,10.172413793103448,9.517241379310345,9,8.833333333333334,8.3,8.333333333333334,8.030303030303031,7.696969696969697,7.636363636363637
Finland,FIN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3
Fiji,FJI,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,8,8,9,11,11,11,11
France,FRA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,5,5,5,5,5,5,5,5,5,5,5
"Faeroe Islands",FRO,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7
Gabon,GAB,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,7,7,7
"United Kingdom",GBR,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,4
Georgia,GEO,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,8,7,5,3,3,3,2,2,2,2,2
Ghana,GHA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,10,8,7,7,7,7,8,8,8
Guinea,GIN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,6,6,6,6
"Gambia, The",GMB,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,8,8,8,8,8,8,7,7
Guinea-Bissau,GNB,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,17,17,17,9,9,9,9,9
"Equatorial Guinea",GNQ,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,18,18,18,18,18,18,18,18,18
Greece,GRC,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,15,15,15,15,11,11,5,5,5
Grenada,GRD,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6
Greenland,GRL,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,13,12,12,12,12,12,12,6,6,6
Guam,GUM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,7,7,7,7
"High income",HIC,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.095238095238095,7.8604651162790695,8.083333333333334,8.1,7.849056603773585,7.462962962962963,7.185185185185185,7.092592592592593,6.732142857142857,6.719298245614035,6.485,6.323333333333333,6.056666666666667
"Hong Kong SAR, China",HKG,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,3,3,3,3,3,3,2
Honduras,HND,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12
"Heavily indebted poor countries (HIPC)",HPC,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.689655172413794,11.147058823529411,11.108108108108109,10.868421052631579,10.578947368421053,10.078947368421053,9.552631578947368,9.263157894736842,8.578947368421053,8.236842105263158,7.973684210526316,7.657894736842105,7.605263157894737
Croatia,HRV,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,9,8,8,8,7,7,7,7,7,7
Haiti,HTI,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,13,13,13,13,12,12,12,12,12,12
Hungary,HUN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,4,4,4,4,4,4,4,4
Indonesia,IDN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,13,13
"Isle of Man",IMN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,13.9,12.9
"Not classified",INX,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4
"Iran, Islamic Rep.",IRN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,9,9,9,8,8,8,9,9,8,8
Iraq,IRQ,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,10,10,10,10
Iceland,ISL,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5
Israel,ISR,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5
Italy,ITA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,6,6,6,6,6,6,5,5
Jamaica,JAM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,6,6,6,6,6,6,6,5,2,2
Jordan,JOR,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,10,10,8,8,7,7,7,7,7,7,7
Japan,JPN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8
Kazakhstan,KAZ,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,8,8,8,8,7,6,6,6,6,6,4
Kenya,KEN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,14,14,13,13,13,12,12,11,11,11,11
"Kyrgyz Republic",KGZ,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,6,5,4,4,4,4,4,4
Cambodia,KHM,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,10,10,10,10,10,10,10,10,11,11,7
Kiribati,KIR,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,7,7,7,7,7,7,7,7,7,7
"St. Kitts and Nevis",KNA,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7
"Korea, Rep.",KOR,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,8,8,5,3,3,3,3
Kosovo,KSV,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,10,9,6,5,5
Kuwait,KWT,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,13,13,13,13,13,12,12,12,12,12
"Latin America & Caribbean (developing only)",LAC,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.285714285714286,11.266666666666667,10.238095238095237,10.095238095238095,9.476190476190476,9.285714285714286,9.047619047619047,8.904761904761905,8.80952380952381,8.761904761904763,8.269565217391303,8.069565217391304,8
"Lao PDR",LAO,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,7,6,6,6,6
Lebanon,LBN,"Start-up procedures to register a business (number)",IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,6,6,6,6,6,6,6,6
