"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Aruba,ABW,"Population growth (annual %)",SP.POP.GROW,3.13488848888506,2.23826641947257,1.41681201454265,0.834201591126862,0.583861110280782,0.578728590754692,0.611792786981821,0.582235730548446,0.577152606101054,0.578949434953578,0.579003052326936,0.629522006743007,0.689097095872022,0.649525966161438,0.473651973587429,0.214556939876044,-0.10887137758427,-0.368732590907129,-0.431636236920108,-0.213184185199242,0.19654552690225,0.780690671039871,1.27471765670374,1.39219394958572,1.00292758928186,0.313048984788941,-0.611116549561172,-1.29983594101671,-1.23341839633707,-0.0737046442721564,1.81203204418264,3.90517473443176,5.43872451160046,6.06013455831489,5.63427330999844,4.61916459754323,3.50938955188277,2.67090508273814,2.11792102655521,1.96058015820174,2.06165356601521,2.21612099555933,2.23652004783367,2.10413470867324,1.7644782118065,1.29697501067185,0.795579245710459,0.384067624467683,0.122432874693392,0.0729934239690801,0.178313751295381,0.33311582247529,0.447318551966645,0.514335275703456,0.50396982061011,
Andorra,AND,"Population growth (annual %)",SP.POP.GROW,7.10504086061674,6.92612118037125,6.72477027466789,6.50830528740628,6.25942190439657,6.0038571810271,5.73500592964419,5.49134262523241,5.3151359935138,5.22043375949646,5.14689001465698,5.14168503276594,5.08002150974561,4.85918203397541,4.44440620947133,3.95933481954496,3.44105517078338,3.06143195849745,2.93789452466301,3.13013230245567,3.51041941895245,3.91268558972999,4.20350603888175,4.37712105412758,4.40920568445481,4.33739995274962,4.21082490308574,4.09226021647152,3.99086219733828,3.92352035250015,3.85612472820466,3.89130356082097,3.85934482925379,3.50140432254517,2.7550040858642,1.81261431943126,0.682042520639064,-0.224232797671097,-0.404577425363617,0.426399915084529,1.91114183546633,3.56126513216473,4.72079354288534,5.12630318459239,4.64294464684047,3.61784253998995,2.61260576509713,1.78904154093293,0.865725021754552,-0.165994543931012,-1.24197413796786,-2.51055195828671,-3.7247101430534,-4.39968392210089,-4.19194054987126,
Afghanistan,AFG,"Population growth (annual %)",SP.POP.GROW,1.81367687921306,1.87400258297365,1.9324144920684,1.98978481924578,2.04667531840858,2.10252830972274,2.12596021988152,2.14224965300396,2.2052181295156,2.32857280753242,2.47240173595312,2.58934375433227,2.62945300752806,2.57491559977848,2.40818764999582,2.14801057249478,1.95492116255126,1.73937649641949,1.26374610319773,0.458254772212466,-0.542502467827066,-1.63683644049085,-2.57123716910161,-3.11020425119532,-3.03091145005073,-2.39583225281649,-1.66066748042414,-0.88701927482184,0.333156068769734,2.02392738503965,3.87969363482663,5.80929806649916,7.21062855108107,7.55515602372989,6.81559394879114,5.53134969838649,4.14183876292854,3.11057339034786,2.61250065114524,2.80679625574943,3.42580653261,4.1226624060886,4.55080456168904,4.63909445410118,4.31513158794839,3.75869629983257,3.16125834846767,2.71819809591115,2.48531457199415,2.52562775400891,2.73688595890095,2.98397866645826,3.13554616440454,3.16433627387256,3.03347255254667,
Angola,AGO,"Population growth (annual %)",SP.POP.GROW,1.80300545219215,1.81320651714064,1.82071404821233,1.81124601730819,1.77884617420578,1.73788611233969,1.69488017955991,1.67870762798077,1.71695370542293,1.82316141758138,1.97569115633119,2.14593589142071,2.30334386009857,2.43781276200135,2.53830297057328,2.61698227252369,2.66797399627737,2.72720564333078,2.83646944380662,3.00906792024142,3.20560317908342,3.42345474505643,3.57799222300814,3.58134870478051,3.40584518576937,3.1298960551846,2.81765093481374,2.58034587649709,2.48869623101197,2.58452412374167,2.79648210238815,3.04715916289043,3.23166644288693,3.30225068517767,3.22737518143572,3.06886964208326,2.8878727606763,2.76992342599309,2.75721515728433,2.87812445149465,3.07944386258132,3.29310928103361,3.45384538986356,3.54719904207811,3.55530348961614,3.50771162949218,3.4486214865201,3.40620672625953,3.37418025986003,3.35914867009651,3.35369256340807,3.347413299737,3.33156741325142,3.30620456316035,3.26955240572046,
Albania,ALB,"Population growth (annual %)",SP.POP.GROW,3.01542305926732,3.12085537059054,3.05673050279088,2.95374876199632,2.88068642624326,2.75402123804227,2.63456387954101,2.63019034549493,2.8425107104894902,2.8960833877323,2.55085117829323,2.4229720170788,2.49497310670312,2.36255222384825,2.29721417566909,2.3011538096943,2.20823525497527,2.21325217885547,2.07574189532527,1.98945701957156,2.04796386136191,2.00297430640894,2.11327178253342,2.12088533357751,2.10393661802013,2.05599460887143,1.93322081083734,1.99703995612751,1.88671052887888,2.68786198874035,1.79908559333186,-0.602809679480026,-0.606434726201759,-0.610165792730247,-0.613880506929603,-0.617703658436963,-0.62151139901728,-0.625430096900055,-0.629334392525913,-0.63335227398725,-0.637356833943492,-0.93847042771206,-0.299876697084691,-0.374149169291299,-0.417931377925999,-0.511790116421897,-0.630911244851673,-0.75571875541991,-0.767342959142321,-0.673894046451936,-0.49646196338738,-0.283303107545257,-0.147831247146874,-0.10772950693099,-0.0998300968586222,
"Arab World",ARB,"Population growth (annual %)",SP.POP.GROW,,2.7522203091764936,2.7881529721413614,2.8116909416211513,2.823274125928137,2.825846782686071,2.8324023743644204,2.839274346718696,2.8285260338159333,2.7969009177634945,2.7585630222173307,2.6984653710254776,2.67405118764907,2.715258388247932,2.836090776165051,3.000871058724968,3.1727298227289396,3.3051658639552386,3.3705139331423624,3.3521474340505932,3.278655109446092,3.19446842176238,3.1245197168741328,3.0599922417355003,2.9845313323851883,2.9830156329290674,2.9445998290529474,2.868891410294026,2.80789674304944,2.729966425699473,3.658049024452808,2.815550544099608,1.8533524956775693,2.655405187764657,2.60794609030215,3.1316565798244795,2.310870985383403,2.227118801459312,2.153063763407829,2.1332706710283276,2.128412995907979,2.133535386410813,2.13775715130069,2.16414131781238,2.218538659445926,2.2848335696322977,2.361524127435615,2.4167386951231293,2.4323313241181808,2.3881126053645545,2.302860684911394,2.3029827913185983,2.259889260766073,2.217947409223143,2.1680987352024346,
"United Arab Emirates",ARE,"Population growth (annual %)",SP.POP.GROW,5.90338963726648,8.65532680713998,10.5667444833854,10.9400810233796,9.88063726352462,8.39064314040087,6.91294614564931,6.43378981968486,7.58204813227806,10.3745717494202,13.5644010863112,15.592212725712,16.3603709424086,16.6616285286519,16.5994387597928,16.1693826167789,15.7761127812887,15.0178265393593,13.5080654028786,11.3999370630511,9.2124528563471,7.23753923447005,5.8081196508745,5.02870281225442,4.96840022924996,5.33480399150284,5.76323058814714,5.99887109992229,6.06097898794171,5.90745279810227,5.64014293726854,5.46399600866853,5.38372674671958,5.25089162752236,5.05899708346381,4.8788866403964,4.8800051863864,5.03742126342492,5.2010317495609,5.35617955980391,5.59401524137848,5.35345392156806,5.33087487440047,6.60475570993521,9.21880536897893,11.9801564911393,14.3051385065177,15.0325981666566,13.81006037578,11.0382375579526,7.78734210749959,4.75083293360344,2.46313972142663,0.971922646638357,0.509332470845006,
Argentina,ARG,"Population growth (annual %)",SP.POP.GROW,1.63087942251171,1.60689863202543,1.58429910275673,1.55755506497563,1.52418383549503,1.48955284315781,1.44953537907262,1.4205213254612301,1.42477946894836,1.47107033682429,1.54302051900184,1.62760744989307,1.69490589355603,1.72192065503501,1.69541953619682,1.63398688109423,1.56130227252048,1.50469930390575,1.47418550665729,1.4802715140105,1.51053539074535,1.54454174919608,1.56639878117409,1.57662813202297,1.57026528579099,1.55160274273569,1.5297977341362,1.50920512343788,1.48617192824936,1.46131468891283,1.43457557064208,1.40825819224385,1.37993341081421,1.3451272370736,1.30250375871119,1.25576226975128,1.20676891837163,1.16285040824829,1.13108366219504,1.11533067875968,1.11091620450466,1.11120859669176,1.10909464010634,1.10247301511321,1.08856866353167,1.07023021299288,1.0501665291824,1.03398372181811,1.02539283308112,1.02680978008519,1.03445486935138,1.04428767328593,1.04980926143269,1.04706505456002,1.03305555285726,
Armenia,ARM,"Population growth (annual %)",SP.POP.GROW,3.55528978042172,3.51690204227287,3.45176249003758,3.35232738248187,3.21781521410759,3.06357478023574,2.89797610703843,2.74452869583381,2.62370042437816,2.54538319902835,2.49423054520762,2.45088946841662,2.39543277514341,2.32276071925594,2.22633905324655,2.11572506110785,2.00343708168111,1.90178849446464,1.8136003273355,1.74310196972549,1.68494989656613,1.58880452878134,1.48271416110755,1.44076991230779,1.48240748590848,1.55612199432101,1.70333431223034,1.76680530256996,1.53243195844179,0.915369280687287,0.0557325922391068,-0.929150110002451,-1.79321951989429,-2.3412716297039,-2.39454676161161,-2.05039613077472,-1.55548318189086,-1.13366967730159,-0.790134993965073,-0.616682621839136,-0.574466264775964,-0.523523009279186,-0.418746421195188,-0.35600265027686,-0.344352298457002,-0.36633661230182,-0.42399380927503,-0.468893955543282,-0.438963628123395,-0.300313111942129,-0.0881003240332919,0.151328196553585,0.348282811655418,0.464046660476912,0.465529171376968,
"American Samoa",ASM,"Population growth (annual %)",SP.POP.GROW,1.42424591131262,2.30190455266665,3.07746182316975,3.55843222879004,3.66988967082713,3.53571090207298,3.35329716967421,3.22060361538967,3.01971887683834,2.77726846044743,2.51186523284565,2.2606382201728,2.03531473549118,1.82253236068936,1.63066599354823,1.48430101659192,1.30443126120017,1.19644138015311,1.34317093353384,1.80012825835654,2.45154653535978,3.13018397994976,3.67045951093149,4.0200039488285,4.12234070998112,4.05598007851835,3.96645486240006,3.87402405851449,3.70228532535263,3.44076779706675,3.13730053692123,2.79825012812475,2.48645127606533,2.24885376811874,2.11063895587642,2.03864493874044,1.97010117196854,1.86653469759177,1.72684075597353,1.54262957737291,1.31946966358002,1.13054152320993,0.946074376140603,0.658488878700854,0.244976005061715,-0.244976005061708,-0.796505718214268,-1.27670070998988,-1.51914871757731,-1.42156962758721,-1.05488096248578,-0.57682761424718,-0.161023346987729,0.135711010704751,0.23840496770808,
"Antigua and Barbuda",ATG,"Population growth (annual %)",SP.POP.GROW,0.98876053648464,1.31174440007346,1.62561540322207,1.85967586364123,1.95400976575371,1.95176864194833,1.93413571314733,1.92808448005601,1.87578396059524,1.77440078196968,1.63796499555564,1.47147453700745,1.2984764182504,1.13482061487475,0.999810710185599,0.867250265503138,0.760963142674374,0.629979584317697,0.405028585903966,0.0638021870347242,-0.357817696153891,-0.786860276504027,-1.15358164621642,-1.44917369445503,-1.62441174320751,-1.68773377216314,-1.74766049668702,-1.75039015288716,-1.50135336600718,-0.917238670427113,-0.098487975476126,0.814045905272799,1.62424307213241,2.2354440556868,2.55991089839929,2.66733876439022,2.7362198818592,2.78940297015634,2.69618484326511,2.44276590690981,2.09131241559332,1.6907566599122,1.33082051169724,1.08617022209144,1.00110292370433,1.0311566078039,1.08654822451314,1.10805117863925,1.12285932939742,1.10691488489327,1.07531016020298,1.04798974940638,1.03487530705441,1.02316395171461,1.01170114102671,
Australia,AUS,"Population growth (annual %)",SP.POP.GROW,2.2669115425423,1.9897400460104,2.4406394012832,1.91781647792421,1.96235442011452,1.95971689521361,2.2831843822013,1.26227688799781,1.76415865607642,2.09302301013426,1.97018887868806,3.38029353689954,1.83814626273502,1.52881691369673,2.53122025874137,1.23118588792285,1.0026582602274,1.1266726798225,1.16288525870675,1.08064227016539,1.21894271014757,1.58685256936818,1.66753573306185,1.25054826434538,1.13222184499641,1.36734607483574,1.63898886728063,1.52098662618978,1.63620665679268,1.69256678030677,1.47997801595662,1.27457757809254,1.21339077499647,0.9783366810892,1.05850884158683,1.20801981192904,1.31381929938745,1.11872568961022,1.04223571564164,1.14250518739456,1.19227232344832,1.34835834227145,1.22056378534358,1.23399666342628,1.15935216218033,1.31978955436191,1.47522794532757,0.624678435014185,2.00402174031569,2.0610451296841,1.55548958906995,1.38952731561803,1.72289521851643,1.73429976973791,1.56543128326783,
Austria,AUT,"Population growth (annual %)",SP.POP.GROW,0.510799364664575,0.548472356417754,0.612895847822874,0.642362670652079,0.666548205291217,0.649729875576735,0.701396116235274,0.747425220117069,0.519254261579197,0.345331646244521,0.349218946276921,0.446245581370136,0.581190352265189,0.554041398958361,0.170205767697282,-0.265319410736808,-0.176672284747108,0.0383904939016918,-0.080961041675265,-0.170463648025429,0.000105968279182431,0.255018231368981,0.0717170180347239,-0.161600981253917,-0.00629490409206624,0.0469509679089439,0.0635489974692431,0.0632842039083754,0.141570850318539,0.450513899730364,0.762001611316115,0.998418103144403,1.10055228652823,0.824627940995206,0.384869546678302,0.153106260702748,0.135019833748789,0.113316608322994,0.109728368100981,0.194563153264961,0.240466652446524,0.382799394483217,0.49198046425522,0.487133894826838,0.620413127334181,0.681267248299787,0.494797775098466,0.324146535285463,0.313041437661508,0.261953189906348,0.240394299500766,0.337080841831645,0.45593747231891,0.584103985990017,0.647909059253162,
